date ,invoiceId ,description ,amount ,vat ,total ,remark ,supplier ,published ,excelRecId ,project ,company ,group ,year 
04/18/2022 ,19727,ביטוח אתר סטף ,11375,  ,11375,  ,  ,F ,  ,סטף ,ביצועים ,90,2022
04/19/2022 ,152,מיני מחפרון מוסא - 1 ,15300,2601,17901,שיק 10413 לתאריך 26.04.22 ,  ,T ,5976,גשר ,ביצועים ,89,2022
04/19/2022 ,90016,שכפול מפתח לרכב ,470,80,550,העברה בביט הפרטי ,  ,T ,5981,  ,ביצועים ,89,2022
04/24/2022 ,1173,מנוף הרמה לתיקון תאורה ,1000,170,1170,"חשבונית על 500+ מע""מ + מזומן 500 (העברה בנקאית 580 בתאריך 24.04.22) ",  ,T ,5984,מחל 40 ,ביצועים ,89,2022
04/25/2022 ,218,איטום = תיקון לאחר הסרת מזגנים ,1500,255,1755,שיק 10426 לתאריך 30.04.22 ,  ,T ,5989,ונצואלה ,ביצועים ,89,2022
04/26/2022 ,200000521,גדרות יהודה לרמת החייל ,13524,2299,15823,"שיק 10598 ע""ס 25,696 30.01.23 עבור חשבוניות 162, 521, 505, 4 (זיכוי) ",גדרות יהודה ,T ,6346,רמת החייל ,ביצועים ,90,2022
04/26/2022 ,74099,מודד - לאוניד כנסת ישראל ,4200,714,4914,העברה בנקאית - 31.05.22 ,מודד לאוניד ,T ,19880,גדות שעריה ,יזמות ,90,2022
04/27/2022 ,10738,גמורה - הקמת גדר רמת החייל ,13000,2210,15210,"שיק מס' 10414 ע""ס 14,906 ש""ח לאחר ניקוי 2% במקור תאריך 30.04.22 עבור חשבונית 10738 ",גמורה הנדסה ,T ,5992,רמת החייל ,ביצועים ,89,2022
04/27/2022 ,  ,"גנץ קונקרייט דיזיין בע""מ ",49000,  ,49000,שתי העברות בנקאיות -27.04.22 + 26.05.22 חסרה חשבונית....!!! ישנה קבלה 176 מתאריך 28.04.22 ,  ,F ,  ,הוצאות א ,ביצועים ,92,2022
04/27/2022 ,18,ע.ס.ג - תשלום 3 ,10000,1700,11700,"שיק 10415 ע""ס 11,115 לאחר 5% ניקוי במקור לתאריך 28/04/22 ",ע.ס.ג הנדסה ,T ,5801,גשר ,ביצועים ,89,2022
04/27/2022 ,5356,כל שלט - שלט לגשר ,420,71,491,העברה בנקאית 18.07.22 ,  ,T ,6713,גשר ,ביצועים ,91,2022
04/27/2022 ,5356,כל שלט - שלט לסטף ,420,71,491,העברה בנקאית 18.07.22 ,  ,T ,  ,סטף ,ביצועים ,91,2022
04/28/2022 ,653,ראפע - שלד סטף 1 ,5000,850,5850,שיק 10416 לתאריך 28.04.22 ,ראפע שיש הירח ,T ,6006,סטף ,ביצועים ,89,2022
04/28/2022 ,226003353,מרכז הגבס - רמת החייל ,1076,183,1259,"שולם בשיק 10422 לתאריך 30.07.22 סך כולל של 4,425 עבור חשבוניות 3354, 3353 ",מרכז הגבס ,T ,6011,רמת החייל ,ביצועים ,89,2022
04/28/2022 ,226003354,מרכז הגבס - גשר ,2706,460,3166,"שולם בשיק 10422 לתאריך 30.07.22 סך כולל של 4,425 עבור חשבוניות 3354, 3353 ",מרכז הגבס ,T ,6014,גשר ,ביצועים ,89,2022
04/29/2022 ,100373,שרלי - 22-04 ,3091,525,3616,"שיק 10433 ע""ס 21,976 חשבוניות 100373, 100261, 100467 תאריך 30.06.22 ",שרלי - חומרי בנין ,T ,6017,גשר ,ביצועים ,89,2022
04/29/2022 ,653,גידור זמני - זיכוי ,-500,-85,-585,"שיק ע""ס 1905 עבור חשבונית 8257, 653 (זיכוי) ",גידור זמני א.ס. ,T ,6020,חשמונאים ,ביצועים ,89,2022
04/30/2022 ,82,חשמל זמני - סטף ,2000,340,2340,העברה בנקאית 28.04.22 ,  ,T ,6025,סטף ,ביצועים ,89,2022
04/30/2022 ,7006423,מעודד - 22-04 (צבע ומברשת לגדר) ,64,11,75,"אשראי 231 ש""ח תאריך 19.05.22 עבור חשבוניות 5436, 6423 ",מעודד צבעים ,T ,6030,רמת החייל ,ביצועים ,89,2022
04/30/2022 ,262011157,שפיר בטון - 22-04 ,5335,907,6241,שיק 10424 לתאריך 10.07.22 ,שפיר בטון ,T ,6033,גשר ,ביצועים ,89,2022
04/30/2022 ,10295,יוסי רחמים 22-04 ,17822,3030,20852,"העברה 14.06.22 סך של 92,182 עבור חשבוניות 2547, 10252, 10274, 10275, 10295 ",יוסי רחמים ,T ,6036,גשר ,ביצועים ,89,2022
04/30/2022 ,719,מיני מחפרון אחים חוסם 3 ,7400,1258,8658,שולם בשיק 10419 לתאריך 30.06.22 ,  ,T ,6039,גשר ,ביצועים ,89,2022
04/30/2022 ,5931,יעל משאבות - כלונסאות ,1700,289,1989,"העברה בנקאית ע""ס 2,223 תאריך 07.06.22 חשבוניות 5931, 6008 (מזומן 600) ",יעל משאבות ,T ,6349,גשר ,ביצועים ,90,2022
04/30/2022 ,173079,גי'וסי - 22-04 ,10431,1773,12204,"שיק 10486 ע""ס 57,758 תאריך 04.09.22 חשבוניות 175638, 175582, 174347, 173079, 173629 ",ג'יוסי ,T ,19709,גשר ,יזמות ,90,2022
04/30/2022 ,18283,מוטי פרץ 22-04 ,527,90,617,"שיק 10558 ע""ס 2,060 ש""ח לתאריך 30.08.22 עבור חשבוניות 18095, 18283, 18430 ",מוטי פרץ ,T ,19888,גשר ,יזמות ,91,2022
04/30/2022 ,274734,סיסטם - 22-04 ,300,51,351,"אשראי 11,280 ש""ח עבור רצף של 12 חשבוניות מ 31.10.21 ",סיסטם ,T ,  ,גשר ,ביצועים ,95,2022
05/01/2022,4668,מזגן ביתן שומר ,2479,421,2900,"שיק 10459 לתאריך 01.08.22 עבור חשבוניות 4668, 4667, 4842 ",מזגנים - אטלס ,T ,6167,רמת החייל ,ביצועים ,89,2022
05/01/2022,4668,מזגן ביתן שומר ,2479,421,2900,"שיק 10459 לתאריך 01.08.22 עבור חשבוניות 4668, 4667, 4842 ",מזגנים - אטלס ,T ,6167,חשמונאים ,ביצועים ,89,2022
05/01/2022,4667,מזגנים גבעת התחמושת ,6368,1082,7450,"שיק 10459 לתאריך 01.08.22 עבור חשבוניות 4668, 4667, 4842 ",מזגנים - אטלס ,T ,6170,ג. התחמושת ,ביצועים ,89,2022
05/01/2022,6282829,מצאות - שרותים כימיים לאתר ,450,76,526,הוראת קבע בבנק ,מוצאות-שרותים כימיים ,T ,6173,גשר ,ביצועים ,89,2022
05/02/2022,80665111,חשמל זמני - תשלום מקדמה ,920,  ,920,  ,  ,T ,6176,סטף ,ביצועים ,89,2022
05/12/2022,193,מ.ע הובלות - חמיס תשלום 4 ,10512,1787,12299,"שיק ע""ס 11,700 לתאריך 12.05.22 ",מ.ע הובלות (חמיס) ,T ,7564,גשר ,ביצועים ,90,2022
05/15/2022 ,1084,מיזוג - עבודות צנרת 1 ,27237,4630,31867,"שיק 10420 ע""ס 31,230 לאחר ניקוי 2% במקור ",מזגנים - גילי ,T ,6361,גשר ,ביצועים ,90,2022
05/17/2022 ,1041,פיגומים למעלית ,4000,680,4680,שיק 10404 - תאריך 18.05.22 ,  ,T ,6368,גשר ,ביצועים ,90,2022
05/18/2022 ,30678,דלתות שהרבני - גשר 1 ,40272,6846,47118,העברה בנקאית 18.05.22 ,שהרבני דלתות ,T ,6373,גשר ,ביצועים ,90,2022
05/18/2022 ,221000754,מעליות אלקטרה - מקדמה ,60000,10200,70200,העברה בנקאית - 18.05.22 ,מעליות אלקטרה ,T ,6378,גשר ,ביצועים ,90,2022
05/19/2022 ,196,מ.ע הובלות - חמיס תשלום 5 ,13800,2346,16146,"שיק 10405 ע""ס 16,146 לתאריך 19.05.22 ",מ.ע הובלות (חמיס) ,T ,  ,גשר ,ביצועים ,90,2022
05/25/2022 ,3,ניסור פתחים קומה כניסה ,12000,2040,14040,העברה בנקאית 25.05.22 ,  ,T ,  ,גשר ,ביצועים ,90,2022
05/25/2022 ,203,מ.ע הובלות - חמיס תשלום 6 ,12000,2040,14040,שולם בשיק 10421 לתאריך 26.05.22 ,מ.ע הובלות (חמיס) ,T ,6393,גשר ,ביצועים ,90,2022
05/25/2022 ,202,מ.ע הובלות - חמיס תשלום 6 א ,3453,587,4040,מזומן ,מ.ע הובלות (חמיס) ,T ,6400,גשר ,ביצועים ,90,2022
05/26/2022 ,266241,חרש - חיפוי שרותים ,2600,442,3042,שולם באשראי ,חרש חולון ,T ,6403,גשר ,ביצועים ,90,2022
05/26/2022 ,266241,חרש - השלמות שרותים ,2600,442,3042,אשראי 26.05.22 ,חרש חולון ,T ,  ,גשר ,ביצועים ,91,2022
05/26/2022 ,  ,מדפסת למשרד - מאקרו פרינט נס ציונה ,1945,  ,1945,חסרה חשבונית !!!! להתקשר - 073-282-0555 ,  ,F ,  ,  ,ביצועים ,93,2022
05/29/2022 ,224002104,קליר זכוכית ,420,71,491,שולם באשראי ,קליר זכוכית ,T ,6716,  ,ביצועים ,91,2022
05/29/2022 ,221338,משאבה טבולה לביוב ,1200,204,1404,  ,  ,T ,6410,  ,ביצועים ,90,2022
05/30/2022 ,347914,בדק בית - משאבה טבולה ,1280,  ,1280,  ,  ,T ,6413,  ,ביצועים ,90,2022
05/30/2022 ,347914,משאבה טבולה ,1280,  ,1280,שולם באשראי ,  ,T ,  ,  ,ביצועים ,90,2022
05/30/2022 ,729,מיני מחפרון אחים חוסם 4 ,2900,493,3393,"שולם בשיק 10460 לתאריך 03.08.22 עבור חשבוניות 729, 749 סך 5,031 ש""ח ",  ,T ,6442,גשר ,ביצועים ,90,2022
05/30/2022 ,250379,מוטי פרץ - חומרים ,100,  ,100,מזומן - אייל ,מוטי פרץ ,T ,6721,גשר ,ביצועים ,91,2022
05/31/2022 ,173629,ג'יוסי - 22-05 ,7448,1266,8714,"שיק 10486 ע""ס 57,758 תאריך 04.09.22 חשבוניות 175638, 175582, 174347, 173079, 173629 ",ג'יוסי ,T ,19885,גשר ,יזמות ,90,2022
05/31/2022 ,100467,שרלי - 22-05 ,12370,2103,14473,"שיק 10433 ע""ס 21,976 חשבוניות 100373, 100261, 100467 תאריך 30.06.22 ",שרלי - חומרי בנין ,T ,6416,גשר ,ביצועים ,90,2022
05/31/2022 ,6008,יעל משאבות - רצפה ,800,136,936,"העברה בנקאית ע""ס 2,223 תאריך 07.06.22 חשבוניות 5931, 6008 (מזומן 600) ",יעל משאבות ,T ,6419,גשר ,ביצועים ,90,2022
05/31/2022 ,113,עבד אינסטלציה - גשר 1 ,10000,1700,11700,שיק 10425 ,עבד אינסטלציה ,T ,6422,גשר ,ביצועים ,90,2022
05/31/2022 ,201,אחים עתיד - חשמל ,10000,1700,11700,"שיק 10427 סך 11,349 לאחר ניקוי 3% במקור לתאריך 31.05.22 ",מאמין חשמלאי אחים עתיד ,T ,6430,גשר ,ביצועים ,90,2022
05/31/2022 ,226004628,מרכז הגבס - 22-05 ,18939,3220,22159,שולם בשיק 10440 לתאריך 30.08.22 ,מרכז הגבס ,T ,6427,גשר ,ביצועים ,90,2022
05/31/2022 ,201,מאמין - גשר תשלום 2 ,10000,1700,11700,"שיק 10427 ע""ס 11,349 לאחר ניקוי 3% במקור ",מאמין חשמלאי אחים עתיד ,T ,  ,גשר ,ביצועים ,90,2022
05/31/2022 ,10336,יוסי רחמים - 22-05 ,4080,694,4774,"העברה 30.09.22 סך של 28,315 עבור חשבוניות 10336, 10384, 10414, 10474 ",יוסי רחמים ,T ,6448,גשר ,ביצועים ,90,2022
05/31/2022 ,16451,משאבות - אהרלה 22-05 ,1700,289,1989,"שיק 10477 תאריך 22.08.22 עבור חשבוניות 16451, 16851, 16880 ",אהרלה משאבות ,T ,6724,גשר ,ביצועים ,91,2022
05/31/2022 ,10336,יוסי רחמים 22-05 ,4080,694,4774,"העברה 30.09.22 סך של 28,315 עבור חשבוניות 10336, 10384, 10414, 10474 ",יוסי רחמים ,T ,  ,גשר ,ביצועים ,91,2022
05/31/2022 ,18430,מוטי פרץ 22-05 ,580,99,679,"שיק 10558 ע""ס 2,060 ש""ח לתאריך 30.08.22 עבור חשבוניות 18095, 18283, 18430 ",מוטי פרץ ,T ,19992,גשר ,יזמות ,91,2022
05/31/2022 ,4842,"מזגן אלפא 1 כ""ס ",1624,276,1900,"שיק 10459 לתאריך 01.08.22 עבור חשבוניות 4668, 4667, 4842 ",מזגנים - אטלס ,T ,6727,  ,ביצועים ,91,2022
05/31/2022 ,262013912,שפיר בטון - 22-05 ,6545,1113,7658,שיק 10462 לתאריך 10.08.22 ,שפיר בטון ,T ,7560,גשר ,ביצועים ,92,2022
05/31/2022 ,277088,סיסטם - 22-05 ,1300,221,1521,"אשראי 11,280 ש""ח עבור רצף של 12 חשבוניות מ 31.10.21 ",סיסטם ,T ,  ,גשר ,ביצועים ,95,2022
06/01/2022,206,מ.ע הובלות - חמיס תשלום 7 ,13000,2210,15210,שיק 10429 לתאריך 02.06.22 ,מ.ע הובלות (חמיס) ,T ,6437,גשר ,ביצועים ,90,2022
06/01/2022,224000007,פרפקט - לוחות חשמל לגשר ,62500,10625,73125,"שיק 10435 20,000ש""ח 30.06.22 + 10436 20,000ש""ח 30.07.22 + 10437 29,468ש""ח 30.08.22 ניקוי 5% במקור ",פרפקט לוחות חשמל ,T ,6572,גשר ,ביצועים ,90,2022
06/01/2022,6286562,מצאות - שרותים כימיים לאתר ,450,76,526,6282829,מוצאות-שרותים כימיים ,T ,  ,גשר ,ביצועים ,90,2022
06/01/2022,  ,"ביטוח אתר קוזז ע""י ד.ניב ",14625,  ,14625,  ,  ,F ,  ,גשר ,ביצועים ,90,2022
06/07/2022,95925,חרש - חיפוי שרותים הפרשים ,632,108,740,  ,חרש חולון ,T ,6578,גשר ,ביצועים ,90,2022
06/08/2022,108615,מכסה למיכל דלק ,50,  ,50,מזומן ,  ,T ,6583,  ,ביצועים ,90,2022
06/10/2022,209,מ.ע הובלות - חמיס תשלום 8 ,10000,1700,11700,שיק 10430 לתאריך 10.06.22 ,מ.ע הובלות (חמיס) ,F ,6445,גשר ,ביצועים ,90,2022
06/10/2022,211,מ.ע הובלות - מוטיע תשלום 9 ,30000,5100,35100,שיק 10432 לתאריך 10.06.22 ,מ.ע הובלות (חמיס) ,T ,  ,גשר ,ביצועים ,91,2022
06/14/2022 ,  ,מזומן 2000 לפועל מוטיע עבור ברזל ,2000,  ,2000,"שולם ע""י אלי ",  ,F ,  ,גשר ,ביצועים ,91,2022
06/16/2022 ,5315,א-סטודיו ,1000,170,1170,העברה בנקאית - 16.06.22 ,הדמיות ,T ,  ,גשר ,יזמות ,91,2022
06/16/2022 ,159,מיני מחפרון מוסא -2 חפירות חשמל בסטף ,2000,340,2340,העברה בנקאית 04.07.22 ,  ,T ,6735,סטף ,ביצועים ,91,2022
06/17/2022 ,221,מ.ע הובלות - חמיס תשלום 10 חמיס + מוטיע ,42500,7225,49725,"שיק 10438 ע""ס 49,725 לתאריך 17.06.22 (חמיס 12,500 + מוטיע 30,000) ",מ.ע הובלות (חמיס) ,T ,6740,גשר ,ביצועים ,91,2022
06/19/2022 ,5522,"סט ממ""ד לגשר ",9500,1615,11115,שיק 10439 תאריך 30.07.22 - חשבונית אצל אייל ,מולטידורלוק ,T ,6743,גשר ,ביצועים ,91,2022
06/21/2022 ,754,"קידוחים מיני פייל - ממ""ד גשר ",50000,8500,58500,"העברה בנקאית - מקדמה 15,000 - 14.06.22 + יתרה 43,500 26.06.22 ",  ,T ,6748,גשר ,ביצועים ,91,2022
06/23/2022 ,228,מ.ע הובלות - חמיס תשלום 11 - רק מוטיע ,10000,1700,11700,שיק 10441 24.06.22 ,מ.ע הובלות (חמיס) ,T ,6755,גשר ,ביצועים ,91,2022
06/23/2022 ,1990,הדברה ,600,102,702,שולם בשיק 10442 לתאריך 22.06.22 ,  ,T ,6762,  ,ביצועים ,91,2022
06/23/2022 ,2566,צמיגים לרכב של אייל ,644,  ,644,שולם באשראי ,  ,T ,6767,  ,ביצועים ,91,2022
06/26/2022 ,229,מ.ע הובלות - חמיס תשלום 12 - רק מוטיע ,10000,1700,11700,שיק 10443 לתאריך 26.06.22 ,מ.ע הובלות (חמיס) ,T ,6770,גשר ,ביצועים ,91,2022
06/27/2022 ,342204484,ארכה - 22-06 ,1647,280,1927,"אשראי 24,417 ש""ח תאריך 06.07.22 חשבוניות 10325, 00474, 00473, 01077, 01078, 01079, 04484 ",ארכה ,T ,6775,  ,ביצועים ,91,2022
06/28/2022 ,5580821,פרפקט ליין - ריצוף לקומה 0 ,14475,  ,14475,שולם באשראי - 25.06.22 ,פרפקט ליין ,T ,6780,גשר ,ביצועים ,91,2022
06/28/2022 ,142894,גואטה אביגדור מחסן עצים ,693,118,811,אשראי ,  ,T ,6785,גשר ,ביצועים ,91,2022
06/29/2022 ,240,מ.ע הובלות - חמיס תשלום 15 חמיס + מוטיע 25 ,40000,6800,46800,שיק מס' 10444 תאריך 01.07.22 ,מ.ע הובלות (חמיס) ,T ,6790,גשר ,ביצועים ,91,2022
06/29/2022 ,30861,דלתות שהרבני - גשר 2 ,10553,1794,12347,"שיק 10445 לתאריך 30.07.22 עבור חשבוניות 30864, 30861 ",שהרבני דלתות ,T ,6795,גשר ,ביצועים ,91,2022
06/30/2022 ,30864,דלתות שהרבני - גשר 3 ,27915,4746,32661,"שיק 10445 לתאריך 30.07.22 עבור חשבוניות 30864, 30861 ",שהרבני דלתות ,T ,6798,גשר ,ביצועים ,91,2022
06/30/2022 ,226005628,מרכז הגבס - 22-06 ,4538,772,5310,שיק מס' 10465 לתאריך 30.09.22 ,מרכז הגבס ,T ,6803,גשר ,ביצועים ,91,2022
06/30/2022 ,174347,ג'יוסי - 22-06 ,23267,3955,27222,"שיק 10486 ע""ס 57,758 תאריך 04.09.22 חשבוניות 175638, 175582, 174347, 173079, 173629 ",ג'יוסי ,T ,19987,גשר ,יזמות ,91,2022
06/30/2022 ,10565,שרלי - 22-06 ,22602,3842,26444,"שיק 10484 ע""ס 59,234 חשבוניות 10565, 10657, 100059 תאריך 04.09.22 ",שרלי - חומרי בנין ,T ,  ,גשר ,ביצועים ,91,2022
06/30/2022 ,100206,סומסום - לגשר ,11800,2006,13806,העברה בנקאית 17.07.22 ,  ,T ,6809,גשר ,ביצועים ,91,2022
06/30/2022 ,262018211,שפיר בטון - 22-06 ,31180,5301,36481,שיק 10463 לתאריך 10.09.22 ,שפיר בטון ,T ,6812,גשר ,ביצועים ,91,2022
06/30/2022 ,10384,יוסי רחמים - 22-06 ,3720,632,4352,"העברה 30.09.22 סך של 28,315 עבור חשבוניות 10336, 10384, 10414, 10474 ",יוסי רחמים ,T ,6815,גשר ,ביצועים ,91,2022
06/30/2022 ,749,מיני מחפרון אחים חוסם 5 ,1400,238,1638,"שולם בשיק 10460 לתאריך 03.08.22 עבור חשבוניות 729, 749 סך 5,031 ש""ח ",  ,T ,6901,גשר ,ביצועים ,92,2022
06/30/2022 ,16851,משאבות - אהרלה 22-06 ,3050,519,3569,"שיק 10477 תאריך 22.08.22 עבור חשבוניות 16451, 16851, 16880 ",אהרלה משאבות ,T ,6906,גשר ,ביצועים ,92,2022
06/30/2022 ,18579,מוטי פרץ 22-06 ,1412,240,1652,"שיק 10559 ע""ס 6,375 ש""ח לתאריך 30.11.22 עבור חשבוניות 18579, 18875, 19030, 19185 ",מוטי פרץ ,T ,6909,גשר ,ביצועים ,92,2022
06/30/2022 ,281178,סיסטם - גשר - 22-06 ,510,87,597,"אשראי 11,280 ש""ח עבור רצף של 12 חשבוניות מ 31.10.21 ",סיסטם ,T ,  ,גשר ,ביצועים ,95,2022
06/30/2022 ,280915,סיסטם - צייטלין - 22-06 ,450,77,527,"אשראי 11,280 ש""ח עבור רצף של 12 חשבוניות מ 31.10.21 ",סיסטם ,T ,  ,צייטלין 2 ,ביצועים ,95,2022
07/03/2022,394,נגרות / מסגרות גשר - תשלום 1 ,35000,5950,40950,"שיק 10446 ע""ס 38,903 ש""ח לתאריך 03.07.22 לאחר ניקוי 5% במקור ",נגר אלסוריקי ,T ,6873,גשר ,ביצועים ,91,2022
